smiles,ligand_smiles,metal_symbol,atomic_number,period,group_number,block,pauling_electronegativity,d_electron_count_proxy,f_electron_count_proxy,s_electron_count_proxy,p_electron_count_proxy,encoded_metal_donor_count,encoded_O_donor_count,encoded_N_donor_count,encoded_S_donor_count,encoded_P_donor_count,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,logK
[Pr+3]<-OC(=O)COc1ccccc1OCC(O)=O,O=C(O)COc1ccccc1OCC(=O)O,Pr,59,6,3,f,1.13,0,2,0,0,0,0,0,0,0,-1.117557739,10.29009225,0,0.765801453,367.092,357.012,366.9537451,86,0,0.941176471,1.294117647,1.588235294,2.56E-06,355.137442,11.96625533,8.828385261,12.53277918,7.592224153,4.375517496,4.375517496,2.811562409,2.811562409,1.551454138,1.551454138,0.967631351,0.967631351,-0.876363636,3378.942378,16.12363636,8.249133411,6.432083609,130.4847531,19.6867807,0,24.7127876,0,0,53.2304073,0,9.589074368,0,0,12.13273414,12.13273414,0,0,70.56765179,11.93861058,0,0,0,0,13.21376393,24.26546827,0,11.49902367,9.473725908,0,11.49902367,0,35.36542929,9.589074368,41.29179673,0,24.26546827,0,0,0,93.06,25.1523745,9.589074368,0,52.79082039,0,0,12.13273414,12.13273414,0,0,19.6867807,9.826768707,0,20.5801845,16.84776639,0,-1.834837701,6.259791194,0,-1.013006425,0,0.2,17,2,6,0,0,0,1,0,1,4,2,7,6,0,0,0,1,0.6134,52.7036,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36
[Sm+3]<-OC(=O)COc1ccccc1OCC(O)=O,O=C(O)COc1ccccc1OCC(=O)O,Sm,62,6,3,f,1.17,0,5,0,0,0,0,0,0,0,-1.117557739,10.29009225,0,0.755769712,376.544,366.464,377.9658247,89,1,0.941176471,1.294117647,1.588235294,2.56E-06,355.137442,11.96625533,8.659283282,11.27868535,7.592224153,4.375517496,4.375517496,2.811562409,2.811562409,1.551454138,1.551454138,0.967631351,0.967631351,-0.902337662,3378.942378,16.09766234,8.227037859,6.412187266,129.6361147,19.6867807,0,24.7127876,0,0,52.32695139,0,9.589074368,0,0,12.13273414,12.13273414,0,0,69.66419588,11.93861058,0,0,0,0,13.21376393,24.26546827,0,11.49902367,9.473725908,0,11.49902367,0,35.36542929,9.589074368,40.38834082,0,24.26546827,0,0,0,93.06,25.1523745,9.589074368,0,51.88736448,0,0,12.13273414,12.13273414,0,0,19.6867807,9.826768707,0,20.5801845,16.84776639,0,-1.834837701,6.259791194,0,-1.013006425,0,0.2,17,2,6,0,0,0,1,0,1,4,2,7,6,0,0,0,1,0.6134,52.7036,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57
[Tm+3]<-OC(=O)COc1ccccc1OCC(O)=O,O=C(O)COc1ccccc1OCC(=O)O,Tm,69,6,3,f,1.25,0,12,0,0,0,0,0,0,0,-1.117557739,10.29009225,0,0.733823819,395.118,385.038,394.9803056,96,0,0.941176471,1.294117647,1.588235294,2.56E-06,355.137442,11.96625533,8.52838509,10.30791837,7.592224153,4.375517496,4.375517496,2.811562409,2.811562409,1.551454138,1.551454138,0.967631351,0.967631351,-1.006233766,3378.942378,15.99376623,8.138751488,6.332739361,126.3337982,19.6867807,0,24.7127876,0,0,48.81356252,0,9.589074368,0,0,12.13273414,12.13273414,0,0,66.15080701,11.93861058,0,0,0,0,13.21376393,24.26546827,0,11.49902367,9.473725908,0,11.49902367,0,35.36542929,9.589074368,36.87495194,0,24.26546827,0,0,0,93.06,25.1523745,9.589074368,0,48.37397561,0,0,12.13273414,12.13273414,0,0,19.6867807,9.826768707,0,20.5801845,16.84776639,0,-1.834837701,6.259791194,0,-1.013006425,0,0.2,17,2,6,0,0,0,1,0,1,4,2,7,6,0,0,0,1,0.6134,52.7036,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94
[Yb+3]<-OC(=O)COc1ccccc1OCC(O)=O,O=C(O)COc1ccccc1OCC(=O)O,Yb,70,6,3,f,1.1,0,13,0,0,0,0,0,0,0,-1.117557739,10.29009225,0,0.728663859,399.224,389.144,399.9849544,97,1,0.941176471,1.294117647,1.588235294,2.56E-06,355.137442,11.96625533,8.518296234,10.23309741,7.592224153,4.375517496,4.375517496,2.811562409,2.811562409,1.551454138,1.551454138,0.967631351,0.967631351,-0.720519481,3378.942378,16.27948052,8.381905307,6.551746867,135.7702817,19.6867807,0,24.7127876,0,0,58.86207532,0,9.589074368,0,0,12.13273414,12.13273414,0,0,76.19931981,11.93861058,0,0,0,0,13.21376393,24.26546827,0,11.49902367,9.473725908,0,11.49902367,0,35.36542929,9.589074368,46.92346475,0,24.26546827,0,0,0,93.06,25.1523745,9.589074368,0,58.42248841,0,0,12.13273414,12.13273414,0,0,19.6867807,9.826768707,0,20.5801845,16.84776639,0,-1.834837701,6.259791194,0,-1.013006425,0,0.2,17,2,6,0,0,0,1,0,1,4,2,7,6,0,0,0,1,0.6134,52.7036,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02
[Ce+3]<-CC1=CN(C2CC(O)C(CO)O2)C(=O)NC1=O,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,Ce,58,6,3,f,1.12,0,1,0,0,0,0,0,0,0,-0.815616497,11.56420399,0,0.576805039,382.347,368.235,381.9940645,95,1,1.555555556,2.222222222,2.777777778,1.62E-06,525.7347035,12.57698579,9.790000297,12.93005524,8.024075805,5.290837384,5.290837384,4.093467597,4.093467597,2.840228195,2.840228195,1.850271005,1.850271005,-0.063376623,7965.508655,15.99237523,6.394293656,3.087193938,136.1723065,14.94991774,12.33186756,0,0,5.559266895,47.43703457,14.34561535,4.794537184,0,0,0,6.9237372,18.18111669,12.71084835,56.69720891,0,0,9.551078169,0,31.78039277,6.606881965,32.59837972,0,0,11.24901029,0,0,0,38.5789477,4.736862954,48.67102837,18.21217429,15.78591794,0,0,0,104.55,29.68484424,14.69560176,0,54.77499475,5.563451492,0,10.76394322,6.9237372,0,4.983978521,9.843390349,6.543386243,0,24.91621276,18.50208425,-0.643489203,0,0,-0.580527211,1.26233316,0,0.6,18,3,7,0,1,1,0,1,1,6,3,8,2,0,1,1,2,-1.51428,57.6793,0,2,2,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5
[Eu+3]<-O<-Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P](O)(O)=O)[C@@H](O)[C@H]3O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,Eu,63,6,3,f,1.2,0,6,0,0,0,0,0,0,0,-4.718945679,10.72513511,0,0.263185456,517.203,501.075,517.9932337,138,0,1.28,1.96,2.6,1.56E-06,770.8437926,16.7756564,12.37619037,15.69571264,10.77667556,6.423970871,7.954267615,4.915588244,6.154941035,3.40541495,3.890835512,2.323489451,2.664605205,-0.115584416,165343.2902,22.92460138,8.715114295,4.786782239,180.8251167,35.94660026,30.15591996,17.69294117,0,0,57.19941961,9.09084681,19.51698385,0,0,0,0,0,12.93420204,88.67845071,24.80443784,0,19.51903521,0,24.53980033,12.34054944,12.65464015,0,0,5.733667477,5.817862778,0,7.822697123,69.91388617,13.8256584,49.37672248,6.227901171,12.65464015,0,11.16387794,0,217.57,38.96937942,14.77810307,0,66.31795432,5.516700718,0,17.2217398,0,0,19.47568272,20.25735364,21.80256832,0,29.18847987,20.06106718,6.248276526,0.14182227,0,-2.489892626,-0.594486961,-4.718945679,0.5,25,8,13,0,1,1,0,2,2,10,5,15,4,0,1,1,3,-2.6877,77.2689,0,2,2,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
[Dy+3]<-O<-Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P](O)(O)=O)[C@@H](O)[C@H]3O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,Dy,66,6,3,f,1.22,0,9,0,0,0,0,0,0,0,-4.718945679,10.72513511,0,0.257773563,527.739,511.611,529.0011782,141,1,1.28,1.96,2.6,1.56E-06,770.8437926,16.7756564,12.31445366,15.23786097,10.77667556,6.423970871,7.954267615,4.915588244,6.154941035,3.40541495,3.890835512,2.323489451,2.664605205,-0.427272727,165343.2902,22.6134228,8.50809754,4.64980735,170.3094019,35.94660026,30.15591996,17.69294117,0,0,45.99633898,9.09084681,19.51698385,0,0,0,0,0,12.93420204,77.47537009,24.80443784,0,19.51903521,0,24.53980033,12.34054944,12.65464015,0,0,5.733667477,5.817862778,0,7.822697123,69.91388617,13.8256584,38.17364186,6.227901171,12.65464015,0,11.16387794,0,217.57,38.96937942,14.77810307,0,55.1148737,5.516700718,0,17.2217398,0,0,19.47568272,20.25735364,21.80256832,0,29.18847987,20.06106718,6.248276526,0.14182227,0,-2.489892626,-0.594486961,-4.718945679,0.5,25,8,13,0,1,1,0,2,2,10,5,15,4,0,1,1,3,-2.6877,77.2689,0,2,2,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57
[Nd+3]<-O<-Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P](O)(O)=O)[C@@H](O)[C@H]3O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,Nd,60,6,3,f,1.14,0,3,0,0,0,0,0,0,0,-4.718945679,10.72513511,0,0.267302755,509.479,493.351,506.9797267,135,1,1.28,1.96,2.6,1.56E-06,770.8437926,16.7756564,12.4982259,16.60075233,10.77667556,6.423970871,7.954267615,4.915588244,6.154941035,3.40541495,3.890835512,2.323489451,2.664605205,-0.349350649,165343.2902,22.69121623,8.559717693,4.683900269,172.8138104,35.94660026,30.15591996,17.69294117,0,0,48.66151041,9.09084681,19.51698385,0,0,0,0,0,12.93420204,80.14054152,24.80443784,0,19.51903521,0,24.53980033,12.34054944,12.65464015,0,0,5.733667477,5.817862778,0,7.822697123,69.91388617,13.8256584,40.83881329,6.227901171,12.65464015,0,11.16387794,0,217.57,38.96937942,14.77810307,0,57.78004512,5.516700718,0,17.2217398,0,0,19.47568272,20.25735364,21.80256832,0,29.18847987,20.06106718,6.248276526,0.14182227,0,-2.489892626,-0.594486961,-4.718945679,0.5,25,8,13,0,1,1,0,2,2,10,5,15,4,0,1,1,3,-2.6877,77.2689,0,2,2,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09
[Tm+3]<-O<-Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P](O)(O)=O)[C@@H](O)[C@H]3O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,Tm,69,6,3,f,1.25,0,12,0,0,0,0,0,0,0,-4.718945679,10.72513511,0,0.254590683,534.173,518.045,534.0062167,144,0,1.28,1.96,2.6,1.56E-06,770.8437926,16.7756564,12.27557599,14.94953647,10.77667556,6.423970871,7.954267615,4.915588244,6.154941035,3.40541495,3.890835512,2.323489451,2.664605205,-0.466233766,165343.2902,22.57452638,8.482321218,4.632798758,169.0883276,35.94660026,30.15591996,17.69294117,0,0,44.69764907,9.09084681,19.51698385,0,0,0,0,0,12.93420204,76.17668017,24.80443784,0,19.51903521,0,24.53980033,12.34054944,12.65464015,0,0,5.733667477,5.817862778,0,7.822697123,69.91388617,13.8256584,36.87495194,6.227901171,12.65464015,0,11.16387794,0,217.57,38.96937942,14.77810307,0,53.81618378,5.516700718,0,17.2217398,0,0,19.47568272,20.25735364,21.80256832,0,29.18847987,20.06106718,6.248276526,0.14182227,0,-2.489892626,-0.594486961,-4.718945679,0.5,25,8,13,0,1,1,0,2,2,10,5,15,4,0,1,1,3,-2.6877,77.2689,0,2,2,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46
[Ce+3]<-O<-Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P](O)(O)=O)[C@@H](O)[C@H]3O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,Ce,58,6,3,f,1.12,0,1,0,0,0,0,0,0,0,-4.718945679,10.72513511,0,0.269550221,505.355,489.227,504.9774421,135,1,1.28,1.96,2.6,1.56E-06,770.8437926,16.7756564,12.4982259,16.53270803,10.77667556,6.423970871,7.954267615,4.915588244,6.154941035,3.40541495,3.890835512,2.323489451,2.664605205,-0.323376623,165343.2902,22.71714756,8.576944354,4.695286974,173.6670607,35.94660026,30.15591996,17.69294117,0,0,49.56998829,9.09084681,19.51698385,0,0,0,0,0,12.93420204,81.0490194,24.80443784,0,19.51903521,0,24.53980033,12.34054944,12.65464015,0,0,5.733667477,5.817862778,0,7.822697123,69.91388617,13.8256584,41.74729117,6.227901171,12.65464015,0,11.16387794,0,217.57,38.96937942,14.77810307,0,58.688523,5.516700718,0,17.2217398,0,0,19.47568272,20.25735364,21.80256832,0,29.18847987,20.06106718,6.248276526,0.14182227,0,-2.489892626,-0.594486961,-4.718945679,0.5,25,8,13,0,1,1,0,2,2,10,5,15,4,0,1,1,3,-2.6877,77.2689,0,2,2,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25
[Eu+3]<-O<-Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P](O)(O)=O)[C@@H](O)[C@H]3O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,Eu,63,6,3,f,1.2,0,6,0,0,0,0,0,0,0,-4.718945679,10.72513511,0,0.263185456,517.203,501.075,517.9932337,138,0,1.28,1.96,2.6,1.56E-06,770.8437926,16.7756564,12.37619037,15.69571264,10.77667556,6.423970871,7.954267615,4.915588244,6.154941035,3.40541495,3.890835512,2.323489451,2.664605205,-0.115584416,165343.2902,22.92460138,8.715114295,4.786782239,180.8251167,35.94660026,30.15591996,17.69294117,0,0,57.19941961,9.09084681,19.51698385,0,0,0,0,0,12.93420204,88.67845071,24.80443784,0,19.51903521,0,24.53980033,12.34054944,12.65464015,0,0,5.733667477,5.817862778,0,7.822697123,69.91388617,13.8256584,49.37672248,6.227901171,12.65464015,0,11.16387794,0,217.57,38.96937942,14.77810307,0,66.31795432,5.516700718,0,17.2217398,0,0,19.47568272,20.25735364,21.80256832,0,29.18847987,20.06106718,6.248276526,0.14182227,0,-2.489892626,-0.594486961,-4.718945679,0.5,25,8,13,0,1,1,0,2,2,10,5,15,4,0,1,1,3,-2.6877,77.2689,0,2,2,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65
[Pr+3]<-O<-Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P](O)(O)=O)[C@@H](O)[C@H]3O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,Pr,59,6,3,f,1.13,0,2,0,0,0,0,0,0,0,-4.718945679,10.72513511,0,0.269116028,506.147,490.019,505.9796562,134,0,1.28,1.96,2.6,1.56E-06,770.8437926,16.7756564,12.57557617,17.17439728,10.77667556,6.423970871,7.954267615,4.915588244,6.154941035,3.40541495,3.890835512,2.323489451,2.664605205,-0.336363636,165343.2902,22.70418189,8.56832978,4.689592223,173.2392826,35.94660026,30.15591996,17.69294117,0,0,49.11449385,9.09084681,19.51698385,0,0,0,0,0,12.93420204,80.59352496,24.80443784,0,19.51903521,0,24.53980033,12.34054944,12.65464015,0,0,5.733667477,5.817862778,0,7.822697123,69.91388617,13.8256584,41.29179673,6.227901171,12.65464015,0,11.16387794,0,217.57,38.96937942,14.77810307,0,58.23302856,5.516700718,0,17.2217398,0,0,19.47568272,20.25735364,21.80256832,0,29.18847987,20.06106718,6.248276526,0.14182227,0,-2.489892626,-0.594486961,-4.718945679,0.5,25,8,13,0,1,1,0,2,2,10,5,15,4,0,1,1,3,-2.6877,77.2689,0,2,2,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3
[Eu+3]<-O<-Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P](O)(O)=O)[C@@H](O)[C@H]3O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,Eu,63,6,3,f,1.2,0,6,0,0,0,0,0,0,0,-4.718945679,10.72513511,0,0.263185456,517.203,501.075,517.9932337,138,0,1.28,1.96,2.6,1.56E-06,770.8437926,16.7756564,12.37619037,15.69571264,10.77667556,6.423970871,7.954267615,4.915588244,6.154941035,3.40541495,3.890835512,2.323489451,2.664605205,-0.115584416,165343.2902,22.92460138,8.715114295,4.786782239,180.8251167,35.94660026,30.15591996,17.69294117,0,0,57.19941961,9.09084681,19.51698385,0,0,0,0,0,12.93420204,88.67845071,24.80443784,0,19.51903521,0,24.53980033,12.34054944,12.65464015,0,0,5.733667477,5.817862778,0,7.822697123,69.91388617,13.8256584,49.37672248,6.227901171,12.65464015,0,11.16387794,0,217.57,38.96937942,14.77810307,0,66.31795432,5.516700718,0,17.2217398,0,0,19.47568272,20.25735364,21.80256832,0,29.18847987,20.06106718,6.248276526,0.14182227,0,-2.489892626,-0.594486961,-4.718945679,0.5,25,8,13,0,1,1,0,2,2,10,5,15,4,0,1,1,3,-2.6877,77.2689,0,2,2,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63
[Eu+3]<-O<-Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P](O)(O)=O)[C@@H](O)[C@H]3O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,Eu,63,6,3,f,1.2,0,6,0,0,0,0,0,0,0,-4.718945679,10.72513511,0,0.263185456,517.203,501.075,517.9932337,138,0,1.28,1.96,2.6,1.56E-06,770.8437926,16.7756564,12.37619037,15.69571264,10.77667556,6.423970871,7.954267615,4.915588244,6.154941035,3.40541495,3.890835512,2.323489451,2.664605205,-0.115584416,165343.2902,22.92460138,8.715114295,4.786782239,180.8251167,35.94660026,30.15591996,17.69294117,0,0,57.19941961,9.09084681,19.51698385,0,0,0,0,0,12.93420204,88.67845071,24.80443784,0,19.51903521,0,24.53980033,12.34054944,12.65464015,0,0,5.733667477,5.817862778,0,7.822697123,69.91388617,13.8256584,49.37672248,6.227901171,12.65464015,0,11.16387794,0,217.57,38.96937942,14.77810307,0,66.31795432,5.516700718,0,17.2217398,0,0,19.47568272,20.25735364,21.80256832,0,29.18847987,20.06106718,6.248276526,0.14182227,0,-2.489892626,-0.594486961,-4.718945679,0.5,25,8,13,0,1,1,0,2,2,10,5,15,4,0,1,1,3,-2.6877,77.2689,0,2,2,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62
[Dy+3]<-O<-Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P](O)(O)=O)[C@@H](O)[C@H]3O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,Dy,66,6,3,f,1.22,0,9,0,0,0,0,0,0,0,-4.718945679,10.72513511,0,0.257773563,527.739,511.611,529.0011782,141,1,1.28,1.96,2.6,1.56E-06,770.8437926,16.7756564,12.31445366,15.23786097,10.77667556,6.423970871,7.954267615,4.915588244,6.154941035,3.40541495,3.890835512,2.323489451,2.664605205,-0.427272727,165343.2902,22.6134228,8.50809754,4.64980735,170.3094019,35.94660026,30.15591996,17.69294117,0,0,45.99633898,9.09084681,19.51698385,0,0,0,0,0,12.93420204,77.47537009,24.80443784,0,19.51903521,0,24.53980033,12.34054944,12.65464015,0,0,5.733667477,5.817862778,0,7.822697123,69.91388617,13.8256584,38.17364186,6.227901171,12.65464015,0,11.16387794,0,217.57,38.96937942,14.77810307,0,55.1148737,5.516700718,0,17.2217398,0,0,19.47568272,20.25735364,21.80256832,0,29.18847987,20.06106718,6.248276526,0.14182227,0,-2.489892626,-0.594486961,-4.718945679,0.5,25,8,13,0,1,1,0,2,2,10,5,15,4,0,1,1,3,-2.6877,77.2689,0,2,2,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7
